goodreads_id,title,publication_info,number_of_rattings,number_of_reviews,book_rate,number_of_5_stars_rating,number_of_4_stars_rating,number_of_3_stars_rating,number_of_2_stars_rating,number_of_1_stars_rating,author_name,author_no_of_books,author_followers,original_title,all_contributors,number_of_editions,currently_reading,to_read,first_published_date,publisher,no_of_papers,book_type,is_translated,translator,main_genre,sub_genre
12646465,فهود في المعبد,2007-03-01,44,9,3.43,2,20,19,1,2,Michael Maar,25,8,"Leoparden im Tempel: Andersen, Barnes, Canetti, Chesterton, Mann, Kafka, Lampedusa, Musil, Nabokov, Powell, Proust, Rowling, Woolf","Michael Maar,أحمد فاروق (ترجمة)",3,4,112,2019-01-01, هيئة أبوظبي للثقافة والتراث - مشروع كلمة,170.0,Hardcover,True,أحمد فاروق,Novels,Novels
5966725,شجرة البؤس,1943-06-01,854,150,3.45,141,284,285,104,40,طه حسين,176,3465,شجرة البؤس,طه حسين,8,57,1314,1943-06-01,دار المعارف,188.0,Paperback,False,,Novels,Novels
34460340,الغياف,2016-01-01,2,0,2.0,0,0,1,0,1,ابن عايض صالح,2,0,الغياف,ابن عايض صالح,1,0,2,2019-01-01, كنوز المعرفة,504.0,Paperback,False,,Novels,Novels
37842594,إيلات,2018-01-01,170,59,3.74,47,64,36,13,10,ماجد طه شيحة,5,301,إيلات,ماجد طه شيحة,1,14,464,2019-01-01, كيان للنشر والتوزيع,439.0,Paperback,False,,Novels,Novels
42742750,الأجنحة المتكسرة,1912-01-01,22530,2882,3.95,7948,7812,4935,1372,463,Kahlil Gibran,1092,137,الأجنحة المتكسرة,"Kahlil Gibran,جبران خليل جبران,نازك سابا يارد (مقدمة دراسة وتحليل )",440,1479,31600,2019-01-01, مؤسسة بحسون,144.0,Paperback,False,,Novels,Novels
30256479,بيت الأصم,2012-12-15,164,15,4.2,74,58,25,5,2,Peter Krištúfek,23,14,Dom hluchého,"Peter Krištúfek,غياث الموصلي (Translator)",1,11,238,2019-01-01, دار الحوار,559.0,Paperback,True,غياث الموصلي,Novels,Novels
30364633,دفتر العائلة,1977-01-01,348,45,3.61,64,134,108,33,9,Patrick Modiano,145,1771,Livret de famille,"Patrick Modiano,دانيال صالح (ترجمة),باتريك موديانو",16,17,471,2019-01-01, كلمة للترجمة,297.0,Paperback,True,دانيال صالح,Fiction,Fiction
6121639,سلام,2008-01-01,224,48,3.22,47,49,62,38,28,هاني نقشبندي,9,538,سلام,"هاني نقشبندي,Ali Maqri",3,3,291,2019-01-01, دار الساقي للطباعة والنشر,238.0,Paperback,False,,Novels,Novels
22609935,مجانين في زمن عاقل,2013-01-01,6,1,3.17,1,2,0,3,0,مرمر القاسم,3,1,مجانين في زمن عاقل,مرمر القاسم,1,1,12,2019-01-01, دار فضاءات للنشر والتوزيع,156.0,Paperback,False,,Fiction,Fiction
41959452,الغريب,1942-05-19,933804,37024,4.01,342944,342539,181734,48838,17749,ألبير كامو,30,823,L'Étranger,"ألبير كامو,فرح عمران (Translator)",1821,19400,610000,2019-01-01, دار كلمات للنشر و التوزيع,149.0,Paperback,True,فرح عمران,Novels,Novels
25296943,الساحر,1965-01-01,55418,3535,4.05,23413,17806,9331,3354,1514,John Fowles,90,2388,The Magus,"John Fowles,جون فاولز,عبد الحميد فهمي الجمال (Translator)",159,2861,57200,2019-01-01, طوى للنشر والإعلام ,680.0,Paperback,True,عبد الحميد فهمي الجمال,Novels,Novels
7950903,الأنثى,2007-01-01,3304,449,2.92,337,665,1102,785,415,Doris Lessing,360,2472,The Cleft,"Doris Lessing,دوريس ليسنج",46,122,1873,2019-01-01,  الدار العربية للعلوم ناشرون ,248.0,Paperback,False,,Novels,Novels
52866873,تراب كوشك الناعم,2012-06-19,240,34,4.58,165,58,11,3,3,سعيد عاكف,3,5,تراب كوشك الناعم,سعيد عاكف,2,16,301,2012-06-19,دار المعارف الاسلامية الثقافية,264.0,Paperback,False,,Biography,Biography
29871251,أموات بغداد,2008-01-01,42,7,3.76,17,11,7,1,6,جمال حسين علي,18,82,أموات بغداد,جمال حسين علي,3,11,249,2008-01-01,ektab,239.0,Paperback,False,,Novels,Novels
18323707,الرجل الخفي,1897-02-02,178115,8383,3.64,35775,64365,59555,14933,3487,H.G. Wells,3925,9252,الرجل الخفي,"H.G. Wells,شروق الصعيدي (ترجمة),هاني فتحي سليمان (مراجعة)",1,0,0,2019-01-01, دار الشروق,239.0,Paperback,True,شروق الصعيدي,Literature,Literature
18792338-2022,2022,2009-01-01,0,0,0.0,0,0,0,0,0,غسان شبارو,22,6,2022,غسان شبارو,1,0,0,2019-01-01, الدار العربية للعلوم ناشرون,224.0,Hardcover,False,,Novels,Novels
36557308,يشرفني أخونك,2017-01-01,13,3,2.62,1,2,3,5,2,خلفان علي النقبي,2,2,يشرفني أخونك,خلفان علي النقبي,1,0,0,2019-01-01, دار الشروق,239.0,Paperback,False,,Novels,Novels
28495588,الملجأ,2016-01-27,94,28,3.06,21,11,30,17,15,وائل رداد,34,349,الملجأ,وائل رداد,3,6,199,2019-01-01, الرواق للنشر والتوزيع,239.0,Paperback,False,,Novels,Novels
38595700,مانديل بائع الكتب القديمة,1929-01-01,11047,1714,3.98,3514,4456,2517,475,85,Stefan Zweig,1386,7758,مانديل بائع الكتب القديمة,"Stefan Zweig,ستيفان زفايغ,أبو بكر العيادي (Translator)",1,0,0,2019-01-01, دار الشروق,239.0,Paperback,True,أبو بكر العيادي,Novels,Novels
6698806,أيام مجاور,2009-01-01,76,19,3.61,15,26,27,6,2,سليمان فياض,74,161,أيام مجاور,سليمان فياض,1,0,0,2019-01-01, دار الشروق,239.0,Paperback,False,,Novels,Novels
28495682,البصاص,2016-01-27,73,14,3.42,10,26,25,9,3,مصطفى عبيد,16,71,البصاص,مصطفى عبيد,1,5,139,2019-01-01, الرواق للنشر والتوزيع,300.0,Paperback,False,,Novels,Novels
18002068,جرترود بيل ملكة الصحراء غير المتوجة,1978-01-01,31,8,3.74,11,6,10,3,1,H.V.F. Winstone,13,2,Gertrude Bell: A Biography,H.V.F. Winstone,7,6,74,2019-01-01, دار برزان للنشر - بيروت,430.0,Paperback,False,,Biography,Biography
34761740,وداعاً يا ملاكي!,2005-05-01,183,10,3.55,45,57,46,23,12,Diana Hamilton,266,72,The Italian Millionaire's Virgin Wife,Diana Hamilton,31,22,104,2019-01-01, شركة دار الفراشة,160.0,Paperback,False,,Romance,Romance
20487888,في شقة باب اللوق,2014-01-01,25,4,3.48,5,7,10,1,2,دنيا ماهر,2,33,في شقة باب اللوق,"دنيا ماهر,أحمد نادي (رسوم),Ganzeer (إخراج)",1,1,89,2019-01-01, دار ميريت,239.0,Paperback,False,,Fiction,Fiction
49634087,وليمة لأعشاب البحر: نشيد الموت,1984-01-01,970,148,3.18,194,227,251,153,145,حيدر حيدر,24,291,وليمة لأعشاب البحر: نشيد الموت,حيدر حيدر,5,51,1049,2019-01-01, دار ورد,455.0,Paperback,False,,Novels,Novels
14059548,تلفزيون جميل,2008-01-01,1,0,3.0,0,0,1,0,0,حسان الزين,5,8,تلفزيون جميل,حسان الزين,1,0,3,2019-01-01, دار الآداب,272.0,Paperback,False,,Novels,Novels
34571792,الحاجة كريستينا,2016-10-31,43,11,3.77,14,14,8,5,2,عاطف أبو سيف,10,74,الحاجة كريستينا,عاطف أبو سيف,1,6,345,2019-01-01, الأهلية للنشر والتوزيع,312.0,Paperback,False,,Fiction,Fiction
108825859,البحث عن أودري,2019-01-01,0,0,0.0,0,0,0,0,0,unknown author,3,7,البحث عن أودري,unknown author,1,0,0,2019-01-01,الدار العربية للعلوم ناشرون,239.0,Hardcover,False,,Novels,Novels
19374577,ربيع لا ينبت أزهارا,2013-01-01,43,6,2.74,7,6,7,15,8,أحمد الفضلي,3,10,ربيع لا ينبت أزهارا,أحمد الفضلي,1,1,21,2019-01-01, بلاتينوم بوك,163.0,Paperback,False,,Poetry,Poetry
28323307,حنان,2015-12-01,11,3,3.55,3,2,5,0,1,يحيى حسن عمر,4,56,حنان,يحيى حسن عمر,1,1,28,2015-12-01,"december 1, 2015",239.0,Paperback,False,,Novels,Novels
108825789,الابنة السرية,2019-01-01,0,0,0.0,0,0,0,0,0,unknown author,3,7,الابنة السرية,unknown author,1,0,0,2019-01-01,الدار العربية للعلوم ناشرون,239.0,Hardcover,False,,Fiction,Fiction
31116789,سرّ الأميرة,2008-06-01,69,9,3.38,14,18,23,8,6,Cara Colter,409,47,Her Royal Wedding Wish,Cara Colter,25,3,47,2019-01-01, شركة دار الفراشة,160.0,Paperback,False,,Romance,Romance
32054102,لعبة إبليس,2016-02-01,45,8,2.84,7,7,13,8,10,إنجي علاء,3,56,لعبة إبليس,إنجي علاء,2,2,59,2019-01-01, ليان للنشر والتوزيع,165.0,Paperback,False,,Fiction,Fiction
61021743,رواية وميض الذكريات,2018-12-26,1,1,5.0,1,0,0,0,0,هشام علي الدَيُّوك,3,1,رواية وميض الذكريات,هشام علي الدَيُّوك,1,0,0,2019-01-01, النخبة للطباعة والنشر والتوزيع,239.0,Hardcover,False,,Novels,Novels
94103201,النخلة والجيران,2009-01-01,0,0,0.0,0,0,0,0,0,غائب طعمة فرمان,114,143,النخلة والجيران,غائب طعمة فرمان,1,0,0,2019-01-01, دار المدى للثقافة والنشر,311.0,Paperback,False,,Novels,Novels
108825041,نحن نقف إلى جانب بعضنا,2019-01-01,0,0,0.0,0,0,0,0,0,unknown author,3,7,نحن نقف إلى جانب بعضنا,unknown author,1,0,0,2019-01-01,الدار العربية للعلوم ناشرون,239.0,Hardcover,False,,Novels,Novels
30064067,العاشقون للأرض,2009-01-01,1,0,3.0,0,0,1,0,0,أحمد يوسف البلاصي,5,1,العاشقون للأرض,أحمد يوسف البلاصي,1,0,0,2019-01-01, دار كنوز المعرفة العلمية للنشر والتوزيع,181.0,Paperback,False,,Novels,Novels
50908083,شيئ من الهواء المنعش,1938-01-01,15846,1230,3.79,3704,6490,4520,920,212,George Orwell,1033,405,Coming Up for Air,"George Orwell,جورج أورويل,محمد التهامي العامري (Translator)",314,929,17800,2019-01-01, المركز الثقافي العربي,300.0,Paperback,True,محمد التهامي العامري,Novels,Novels
7880777-saaht-marmurah,Saaht Marmurah: Riwayah,2008-01-01,2,1,3.5,0,1,1,0,0,Nirmin Khansa,1,0,Saaht Marmurah: Riwayah,Nirmin Khansa,1,0,0,2019-01-01, dar al-saqi,126.0,Hardcover,False,,Novels,Novels
45172339,خطأ غير مقصود,2019-01-01,20,2,2.85,1,4,9,3,3,رشيد الضعيف,23,110,خطأ غير مقصود,رشيد الضعيف,2,0,16,2019-01-01, دار الساقي,184.0,Paperback,False,,Novels,Novels
14919772,أهداب,2008-01-01,37,3,2.35,4,3,7,11,12,ياسين رفاعية,20,38,أهداب,ياسين رفاعية,2,1,157,2019-01-01, دار الساقي,160.0,Paperback,False,,Novels,Novels
95558632,بريد بيروت,2019-01-01,0,0,0.0,0,0,0,0,0,unknown author,3,7,بريد بيروت,unknown author,1,0,0,2019-01-01,دار الآداب,293.0,Paperback,False,,Novels,Novels
13597234,المثلث السري: دموع البابا,2008-10-09,35,2,3.51,7,10,12,6,0,ديدييه كونفار,2,3,المثلث السري: دموع البابا,"ديدييه كونفار,سليم طنوس (ترجمة)",1,6,53,2019-01-01, دار الخيال للطباعة والنشر والتوزيع,402.0,Paperback,True,سليم طنوس,Novels,Novels
28449308,عن ظهر قلب,2016-01-04,52,12,3.56,11,21,10,6,4,محمد   حمدان,2,787,عن ظهر قلب,محمد   حمدان,2,7,235,2019-01-01, كيان للنشر والتوزيع,248.0,Paperback,False,,Novels,Novels
60101513,سعاد، رسائل لم تصل,2016-01-01,0,0,0.0,0,0,0,0,0,شريفة التوبي,7,5,سعاد، رسائل لم تصل,شريفة التوبي,1,0,0,2019-01-01, دار سؤال للنشر,142.0,Paperback,False,,Fiction,Fiction
42592851,يوثانيجيا,2018-11-02,28,11,3.54,8,8,6,3,3,إبراهيم المرزوقي,3,16,يوثانيجيا,إبراهيم المرزوقي,1,2,30,2019-01-01, kuttab publishing,155.0,Paperback,False,,Novels,Novels
29488906,قلب النصيري,2016-01-01,41,8,4.0,18,13,5,2,3,مجيب الرحمن مدحت,3,25,قلب النصيري,مجيب الرحمن مدحت,2,1,92,2019-01-01, كيان للنشر والتوزيع,287.0,Paperback,False,,Novels,Novels
8679410,خمسة أصوات,2008-01-01,84,19,3.99,24,40,17,1,2,غائب طعمة فرمان,114,143,خمسة أصوات,غائب طعمة فرمان,3,4,252,2019-01-01, دار المدى,352.0,Paperback,False,,Novels,Novels
60476765,المرأة الأنموذج,2016-01-01,1,1,2.0,0,0,0,1,0,شس الدين موسى,1,0,المرأة الأنموذج,شس الدين موسى,2,0,0,2019-01-01, الهيئة المصرية العامة للكتاب,111.0,Paperback,False,,Novels,Novels
35616035,أحلام من بنكر هيل,1982-01-01,4964,251,4.08,1694,2160,962,122,26,John Fante,61,1973,Dreams from Bunker Hill,"John Fante,جون فانتي,Amani Lazar (ترجمة)",49,54,4071,2019-01-01, دار أثر,157.0,Paperback,True,Amani Lazar,Novels,Novels
14919775-tiflat-al-kulira,Tiflat Al-Kulira: Riwayah,2019-01-01,1,0,3.0,0,0,1,0,0,Mari Rashw,1,0,Tiflat Al-Kulira: Riwayah,Mari Rashw,1,0,0,2019-01-01,dar al-saqi,158.0,Hardcover,False,,Novels,Novels
42105404,زواج المتعة: قراءة جديدة في الفكر السني,2016-01-01,3,0,4.0,0,3,0,0,0,محمد ابن الأزرق الأنجري,3,2,زواج المتعة: قراءة جديدة في الفكر السني,محمد ابن الأزرق الأنجري,1,0,0,2019-01-01, دار الشروق,239.0,Paperback,False,,Religion,Religion
28482600,القيامة,2016-01-27,114,21,3.59,20,42,40,9,3,شريف ثابت,13,639,القيامة,شريف ثابت,5,7,194,2016-01-27,"january 27, 2016",290.0,Paperback,False,,Dystopia,Dystopia
44087871,سنتان وثمانية شهور وثمان وعشرون ليلة,2015-09-08,12679,1894,3.38,1938,3978,4382,1740,641,Salman Rushdie,167,103,Two Years Eight Months and Twenty-Eight Nights,"Salman Rushdie,خالد الجبيلي (Translator),سلمان رشدي",89,1493,22100,2015-09-08,الجمل,343.0,Paperback,True,خالد الجبيلي,Literature,Literature
36517006,قسمت,2017-11-01,89,21,3.26,18,27,17,14,13,حوراء النداوي,3,725,قسمت,حوراء النداوي,1,10,194,2019-01-01, منشورات الجمل,293.0,Paperback,False,,Novels,Novels
23442316,الزانية,2012-01-01,53636,4887,3.08,7551,11678,17854,10621,5932,Paulo Coelho,335,130,Adultério,"Paulo Coelho,باولو كويلو",141,4082,36900,2019-01-01, شركة المطبوعات للتوزيع والنشر,312.0,Paperback,False,,Novels,Novels
44494085,نقياً كأنه روح,2019-02-01,177,33,3.62,58,40,48,15,16,مهدي الموسوي,7,1056,نقياً كأنه روح,مهدي الموسوي,1,33,567,2019-01-01, دار مدارك للنشر,183.0,Paperback,False,,Novels,Novels
40655538,لا أحد ينام في الإسكندرية,1996-06-01,4013,583,3.81,1126,1544,922,316,105,إبراهيم عبد المجيد,59,1422,لا أحد ينام في الإسكندرية,إبراهيم عبد المجيد,26,327,8030,2019-01-01, دار عصير الكتب,376.0,Paperback,False,,Novels,Novels
59276139,الإسكندرية في غيمة,2013-01-01,878,167,3.62,183,315,277,67,36,إبراهيم عبد المجيد,59,1422,الإسكندرية في غيمة,إبراهيم عبد المجيد,1,49,2068,2013-01-01,عصير الكتب للنشر و التوزيع,343.0,Paperback,False,,Novels,Novels
42858971,الغريب,1942-05-19,933804,37024,4.01,342944,342539,181734,48838,17749,Albert Camus,721,261,L'Étranger,"Albert Camus,ألبير كامو,عاصم عبد ربه (Translator)",1821,19400,610000,2019-01-01, مركز المحروسة للنشر والخدمات الصحفية والمعلومات,150.0,Paperback,True,عاصم عبد ربه,Novels,Novels
108825593,خيانة مقدسة,2019-01-01,0,0,0.0,0,0,0,0,0,unknown author,3,7,خيانة مقدسة,unknown author,1,0,0,2019-01-01,الدار العربية للعلوم ناشرون,239.0,Hardcover,False,,Novels,Novels
32979779,إيلينه فيره,1889-01-01,2573,135,3.74,600,1067,626,200,80,Louis Couperus,134,102,Eline Vere,"Louis Couperus,علاء الدين محمود (Translator)",71,96,2865,2019-01-01, افاق للنشر والتوزيع,639.0,Paperback,True,علاء الدين محمود,Literature,Literature
43183153,شبح كانترفيل,1887-02-23,55002,3569,3.89,15221,22154,14316,2722,589,Oscar Wilde,3455,323,The Canterville Ghost,"Oscar Wilde,لويس عوض (Translator)",4356,3317,32200,2019-01-01, مركز المروسة للنشر والخدمات الصحفية والمعلومات,71.0,Paperback,True,لويس عوض,Fiction,Fiction
31302826,باغندا,2016-01-01,55,18,2.65,2,10,19,15,9,شكري المبخوت,19,250,باغندا,شكري المبخوت,1,3,81,2019-01-01, دار التنوير,240.0,Paperback,False,,Tunisia,Tunisia
29905860,شقراء كالذهب,2016-02-01,24,4,3.75,9,5,7,1,2,عبدالله هود المناعي,1,0,شقراء كالذهب,عبدالله هود المناعي,2,3,57,2019-01-01, لدار العربية للعلوم – ناشرون,293.0,Paperback,False,,Novels,Novels
43183010,مذكرات محكوم عليه بالإعدام,1829-01-01,24608,1685,4.0,8052,10082,5187,1024,263,Victor Hugo,3740,113,Le Dernier Jour d'un Condamné,"Victor Hugo,فيكتور هوجو,لطفي سليمان (Translator)",707,893,19200,2019-01-01, مركز المحروسة للنشر والخدمات الصحفية والمعلومات,172.0,Paperback,True,لطفي سليمان,Novels,Novels
29587499,لا تقتل عصفوراً ساخراً,1960-01-01,5607803,108405,4.27,2919392,1664765,727991,191968,103687,Harper Lee,61,128,To Kill a Mockingbird ,"Harper Lee,هاربر لي,توفيق الأسدي (Editor, Translator)",732,79300,33200,2019-01-01, الدار العربية للعلوم ناشرون,446.0,Paperback,True,,Literature,Literature
